url_path,views_total,views_unique
/equinor/power-platform-skills,12,7
/equinor/power-platform-skills/tree/main/docs/equinor-alignment,1,1
/microsoft/power-platform-skills/commit/b543b1f9e401f7a7ba3dcb04732b825787fb8263,1,1
/microsoft/power-platform-skills/compare/main...equinor:power-platform-skills:main,1,1
