url_path,views_total,views_unique
/equinor/power-platform-skills,8,8
/equinor/power-platform-skills/tree/main/docs/equinor-alignment,2,2
/equinor/power-platform-skills/blob/main/.devcontainer/devcontainer.json,1,1
/equinor/power-platform-skills/tree/main/shared/skills/report-issue,1,1
